"IBC.code","Start.Date","End.Date","Reported.Minimum","Reported.Maximum","Province"
"k3598","4 Aug 2006","4 Aug 2006",2,2,"Baghdad"
"k3599","4 Aug 2006","4 Aug 2006",7,7,"Wasit"
"k3600","4 Aug 2006","4 Aug 2006",3,3,NA
"k3601","4 Aug 2006","4 Aug 2006",9,10,NA
"k3604","4 Aug 2006","4 Aug 2006",1,1,"Maysan"
"x700","4 Aug 2006","4 Aug 2006",6,6,NA
"x734","4 Aug 2006","4 Aug 2006",1,1,"Baghdad"
"d0177","4 Aug 2006","4 Aug 2006",1,1,"Anbar"
"d0178","4 Aug 2006","4 Aug 2006",1,1,"Anbar"
"d0179","4 Aug 2006","4 Aug 2006",2,2,"Baghdad"
"d0180","4 Aug 2006","4 Aug 2006",1,1,"Nineveh"
"d0181","4 Aug 2006","4 Aug 2006",4,4,"Salah ad Din"
"d0182","4 Aug 2006","4 Aug 2006",2,2,"Kirkuk"
"d0183","4 Aug 2006","4 Aug 2006",2,2,"Diyala"
"d0536","4 Aug 2006","4 Aug 2006",4,4,"Salah ad Din"
"d4462","30 May 2006","4 Aug 2006",1,1,NA
"k3595","3 Aug 2006","3 Aug 2006",3,3,NA
"k3596","3 Aug 2006","3 Aug 2006",10,12,"Baghdad"
"k3597","3 Aug 2006","3 Aug 2006",2,2,"Karbala"
"x736","3 Aug 2006","3 Aug 2006",0,1,"Baghdad"
"d0171","3 Aug 2006","3 Aug 2006",1,1,"Diyala"
"d0172","3 Aug 2006","3 Aug 2006",1,1,"Nineveh"
"d0173","3 Aug 2006","3 Aug 2006",1,1,"Nineveh"
"d0174","3 Aug 2006","3 Aug 2006",1,1,"Qadisiyyah"
"d0176","3 Aug 2006","3 Aug 2006",4,4,"Wasit"
"d0202","3 Aug 2006","3 Aug 2006",1,1,"Diyala"
"d0494","3 Aug 2006","3 Aug 2006",1,1,"Wasit"
"d0495","3 Aug 2006","3 Aug 2006",1,1,"Wasit"
"d0497","3 Aug 2006","3 Aug 2006",1,1,"Salah ad Din"
"d0969","3 Aug 2006","3 Aug 2006",1,1,"Diyala"
"d1107","3 Aug 2006","3 Aug 2006",4,4,"Diyala"
"d3475","3 Aug 2006","3 Aug 2006",1,1,"Basra"
"d3476","3 Aug 2006","3 Aug 2006",1,1,"Maysan"
"d4096","3 Aug 2006","3 Aug 2006",12,12,"Baghdad"
"d4097","3 Aug 2006","3 Aug 2006",1,1,"Baghdad"
"d5572","3 Aug 2006","3 Aug 2006",1,1,"Anbar"
"d5573","3 Aug 2006","3 Aug 2006",1,1,"Anbar"
"d5574b","3 Aug 2006","3 Aug 2006",2,2,"Anbar"
"k3580","2 Aug 2006","2 Aug 2006",3,3,"Salah ad Din"
"k3581","2 Aug 2006","2 Aug 2006",4,4,"Diyala"
"k3582","2 Aug 2006","2 Aug 2006",18,18,"Wasit"
"k3583","2 Aug 2006","2 Aug 2006",8,14,NA
"k3584","2 Aug 2006","2 Aug 2006",16,16,"Baghdad"
"k3585","2 Aug 2006","2 Aug 2006",0,3,"Babil"
"k3586","2 Aug 2006","2 Aug 2006",3,3,"Baghdad"
"k3587","2 Aug 2006","2 Aug 2006",1,1,"Kirkuk"
"k3588","2 Aug 2006","2 Aug 2006",3,3,"Baghdad"
"k3589","2 Aug 2006","2 Aug 2006",1,1,"Qadisiyyah"
"k3590","2 Aug 2006","2 Aug 2006",2,2,"Diyala"
"k3591","2 Aug 2006","2 Aug 2006",1,1,"Baghdad"
"k3592","2 Aug 2006","2 Aug 2006",1,1,"Nineveh"
"k3593","2 Aug 2006","2 Aug 2006",1,1,"Salah ad Din"
"k3594","2 Aug 2006","2 Aug 2006",2,2,NA
"x699","2 Aug 2006","2 Aug 2006",11,11,"Wasit"
"x707","2 Aug 2006","2 Aug 2006",15,15,"Baghdad"
"x733","2 Aug 2006","2 Aug 2006",2,2,"Baghdad"
"d0159","2 Aug 2006","2 Aug 2006",3,3,"Diyala"
"d0167","2 Aug 2006","2 Aug 2006",2,2,"Diyala"
"d0168","2 Aug 2006","2 Aug 2006",1,1,"Nineveh"
"d0169","2 Aug 2006","2 Aug 2006",3,3,"Babil"
"d0170","2 Aug 2006","2 Aug 2006",2,2,"Nineveh"
"d0496","2 Aug 2006","2 Aug 2006",2,2,NA
"d1105","2 Aug 2006","2 Aug 2006",5,5,NA
"d1106","2 Aug 2006","2 Aug 2006",1,1,"Diyala"
"d3477","2 Aug 2006","2 Aug 2006",1,1,"Basra"
"d4979","2 Aug 2006","2 Aug 2006",1,1,"Salah ad Din"
"k3571","1 Aug 2006","1 Aug 2006",6,8,"Baghdad"
"k3572","31 Jul 2006","1 Aug 2006",1,1,"Baghdad"
"k3573","1 Aug 2006","1 Aug 2006",6,7,"Diyala"
"k3574","1 Aug 2006","1 Aug 2006",2,2,"Kirkuk"
"k3575","1 Aug 2006","1 Aug 2006",1,1,"Kirkuk"
"k3576","1 Aug 2006","1 Aug 2006",1,1,"Baghdad"
"k3577","1 Aug 2006","1 Aug 2006",4,4,"Baghdad"
"k3578","1 Aug 2006","1 Aug 2006",1,1,"Nineveh"
"k3579","1 Aug 2006","1 Aug 2006",1,1,"Nineveh"
"x698","1 Aug 2006","1 Aug 2006",2,2,"Baghdad"
"x732","1 Aug 2006","1 Aug 2006",1,1,"Baghdad"
"d0164","1 Aug 2006","1 Aug 2006",1,1,NA
"d0165","1 Aug 2006","1 Aug 2006",1,1,NA
"d0201","1 Aug 2006","1 Aug 2006",4,4,NA
"d5563","1 Aug 2006","1 Aug 2006",1,1,"Anbar"
"d5574a","1 Aug 2006","1 Aug 2006",1,1,"Anbar"
"k3567","31 Jul 2006","31 Jul 2006",1,1,"Kirkuk"
"k3568","31 Jul 2006","31 Jul 2006",1,1,"Diyala"
"k3569","31 Jul 2006","31 Jul 2006",1,1,"Maysan"
"k3570","31 Jul 2006","31 Jul 2006",1,1,"Baghdad"
"x627","31 Jul 2006","31 Jul 2006",1,1,"Baghdad"
"x682","31 Jul 2006","31 Jul 2006",1,1,"Baghdad"
"x617","31 Jul 2006","31 Jul 2006",2,2,"Baghdad"
"x683","31 Jul 2006","31 Jul 2006",1,1,"Baghdad"
"x493g","1 Jul 2006","31 Jul 2006",982,1097,"Baghdad"
"d0001","31 Jul 2006","31 Jul 2006",1,1,"Babil"
"d0002","31 Jul 2006","31 Jul 2006",1,1,"Salah ad Din"
"d0003","31 Jul 2006","31 Jul 2006",1,1,NA
"d0498","31 Jul 2006","31 Jul 2006",2,2,"Anbar"
"d0499","31 Jul 2006","31 Jul 2006",1,1,NA
"d0500","31 Jul 2006","31 Jul 2006",2,2,"Diyala"
"d0501","31 Jul 2006","31 Jul 2006",1,1,NA
"d2454","31 Jul 2006","31 Jul 2006",2,2,"Maysan"
"d3491","1 Jul 2006","31 Jul 2006",55,58,"Basra"
"k3566a","31 Jul 2006","31 Jul 2006",5,5,"Baghdad"
"k3566b","31 Jul 2006","31 Jul 2006",2,2,"Baghdad"
"k3566c","31 Jul 2006","31 Jul 2006",1,1,"Baghdad"
"k3566d","31 Jul 2006","31 Jul 2006",9,14,"Baghdad"
"d4465","31 Jul 2006","31 Jul 2006",1,1,"Baghdad"
"k3555","30 Jul 2006","30 Jul 2006",4,4,"Baghdad"
"k3556","30 Jul 2006","30 Jul 2006",1,1,"Babil"
"k3558","30 Jul 2006","30 Jul 2006",1,1,"Nineveh"
"k3559","30 Jul 2006","30 Jul 2006",1,1,"Anbar"
"k3560","30 Jul 2006","30 Jul 2006",1,1,NA
"k3561","30 Jul 2006","30 Jul 2006",1,1,"Diyala"
"k3562","30 Jul 2006","30 Jul 2006",4,4,"Salah ad Din"
"k3565","30 Jul 2006","30 Jul 2006",2,2,"Babil"
"k3564","30 Jul 2006","30 Jul 2006",1,1,"Nineveh"
"x697","30 Jul 2006","30 Jul 2006",1,1,"Baghdad"
"d0004","30 Jul 2006","30 Jul 2006",2,2,NA
"d0006","30 Jul 2006","30 Jul 2006",1,1,"Basra"
"d0007","30 Jul 2006","30 Jul 2006",1,1,"Diyala"
"d0008","30 Jul 2006","30 Jul 2006",23,23,"Baghdad"
"d0009","30 Jul 2006","30 Jul 2006",2,2,"Babil"
"d0010","30 Jul 2006","30 Jul 2006",1,1,"Salah ad Din"
"d0023","30 Jul 2006","30 Jul 2006",2,2,NA
"d0024","30 Jul 2006","30 Jul 2006",1,1,"Kirkuk"
"d0025","30 Jul 2006","30 Jul 2006",4,4,"Kirkuk"
"d0502","30 Jul 2006","30 Jul 2006",1,1,"Basra"
"d1104","30 Jul 2006","30 Jul 2006",1,1,NA
"k3557a","30 Jul 2006","30 Jul 2006",2,2,"Baghdad"
"k3557b","30 Jul 2006","30 Jul 2006",1,1,"Baghdad"
"k3557c","30 Jul 2006","30 Jul 2006",1,1,"Baghdad"
"k3557d","30 Jul 2006","30 Jul 2006",1,1,"Baghdad"
"k3557e","30 Jul 2006","30 Jul 2006",1,1,"Baghdad"
"k3557f","30 Jul 2006","30 Jul 2006",6,6,"Baghdad"
"k3557g","30 Jul 2006","30 Jul 2006",3,3,"Baghdad"
"k3549","29 Jul 2006","29 Jul 2006",2,2,"Kirkuk"
"k3550","29 Jul 2006","29 Jul 2006",2,2,"Wasit"
"k3551","29 Jul 2006","29 Jul 2006",1,1,"Nineveh"
"k3552","29 Jul 2006","29 Jul 2006",4,4,"Kirkuk"
"k3553","29 Jul 2006","29 Jul 2006",1,1,"Salah ad Din"
"k3554","29 Jul 2006","29 Jul 2006",1,1,"Salah ad Din"
"k3563","29 Jul 2006","29 Jul 2006",1,1,"Dhi Quar"
"x679","29 Jul 2006","29 Jul 2006",4,4,"Baghdad"
"x680","29 Jul 2006","29 Jul 2006",12,12,"Baghdad"
"x681","29 Jul 2006","29 Jul 2006",1,1,"Baghdad"
"x696","29 Jul 2006","29 Jul 2006",3,3,"Baghdad"
"d0011","29 Jul 2006","29 Jul 2006",2,2,"Baghdad"
"d0012","29 Jul 2006","29 Jul 2006",1,1,"Karbala"
"d0013","29 Jul 2006","29 Jul 2006",1,1,"Salah ad Din"
"d0014","29 Jul 2006","29 Jul 2006",1,1,"Salah ad Din"
"d0026","29 Jul 2006","29 Jul 2006",2,2,"Kirkuk"
"d0027","29 Jul 2006","29 Jul 2006",1,1,"Kirkuk"
"d0028","29 Jul 2006","29 Jul 2006",5,5,"Diyala"
"d0029","29 Jul 2006","29 Jul 2006",1,1,"Nineveh"
"d0030","29 Jul 2006","29 Jul 2006",1,1,"Najaf"
"d0503","29 Jul 2006","29 Jul 2006",10,10,"Wasit"
"d1102","29 Jul 2006","29 Jul 2006",1,1,NA
"d1103","29 Jul 2006","29 Jul 2006",2,2,NA
"d2711","29 Jul 2006","29 Jul 2006",1,1,"Baghdad"
"k3544","28 Jul 2006","28 Jul 2006",4,4,"Baghdad"
"k3545","28 Jul 2006","28 Jul 2006",2,2,"Salah ad Din"
"k3546","28 Jul 2006","28 Jul 2006",1,1,"Salah ad Din"
"k3547","28 Jul 2006","28 Jul 2006",2,2,"Salah ad Din"
"k3548","28 Jul 2006","28 Jul 2006",3,3,"Kirkuk"
"x685","28 Jul 2006","28 Jul 2006",3,3,"Diyala"
"d0015","28 Jul 2006","28 Jul 2006",2,2,"Diyala"
"d0016","28 Jul 2006","28 Jul 2006",2,2,"Qadisiyyah"
"d0504","28 Jul 2006","28 Jul 2006",5,5,"Diyala"
"d0505","28 Jul 2006","28 Jul 2006",3,3,"Diyala"
"d0506","28 Jul 2006","28 Jul 2006",1,1,NA
"k3537","27 Jul 2006","27 Jul 2006",19,19,"Baghdad"
"k3538","27 Jul 2006","27 Jul 2006",31,32,"Baghdad"
"k3539","27 Jul 2006","27 Jul 2006",3,3,"Baghdad"
"k3540","27 Jul 2006","27 Jul 2006",4,4,"Baghdad"
"k3541","27 Jul 2006","27 Jul 2006",3,3,"Sulaymaniyah"
"k3542","27 Jul 2006","27 Jul 2006",1,1,"Salah ad Din"
"k3543","27 Jul 2006","27 Jul 2006",2,2,"Salah ad Din"
"x677","27 Jul 2006","27 Jul 2006",1,1,"Baghdad"
"x678","27 Jul 2006","27 Jul 2006",1,1,"Baghdad"
"d0018","27 Jul 2006","27 Jul 2006",1,1,"Salah ad Din"
"d0019","27 Jul 2006","27 Jul 2006",1,1,"Kirkuk"
"d0020","27 Jul 2006","27 Jul 2006",2,2,"Anbar"
"d0021","27 Jul 2006","27 Jul 2006",2,2,"Anbar"
"d0022","27 Jul 2006","27 Jul 2006",5,5,"Qadisiyyah"
"d0031","27 Jul 2006","27 Jul 2006",1,1,"Wasit"
"d0032","27 Jul 2006","27 Jul 2006",3,3,"Kirkuk"
"d0034","27 Jul 2006","27 Jul 2006",3,3,NA
"d0507","27 Jul 2006","27 Jul 2006",1,1,"Wasit"
"d0508","27 Jul 2006","27 Jul 2006",1,1,"Kirkuk"
"d5547","27 Jul 2006","27 Jul 2006",2,2,"Qadisiyyah"
"k3528","26 Jul 2006","26 Jul 2006",4,4,"Diyala"
"k3529","26 Jul 2006","26 Jul 2006",1,1,"Baghdad"
"k3532","26 Jul 2006","26 Jul 2006",1,2,"Diyala"
"k3534","26 Jul 2006","26 Jul 2006",1,1,"Baghdad"
"k3535","26 Jul 2006","26 Jul 2006",3,3,"Salah ad Din"
"k3536","26 Jul 2006","26 Jul 2006",1,1,"Nineveh"
"x695","26 Jul 2006","26 Jul 2006",2,2,"Baghdad"
"d0035","26 Jul 2006","26 Jul 2006",1,1,NA
"d0036","26 Jul 2006","26 Jul 2006",1,1,NA
"d0037","26 Jul 2006","26 Jul 2006",1,1,"Diyala"
"d0038","26 Jul 2006","26 Jul 2006",1,1,"Salah ad Din"
"d0039","26 Jul 2006","26 Jul 2006",1,1,"Qadisiyyah"
"d0040","26 Jul 2006","26 Jul 2006",1,1,"Nineveh"
"d0047","26 Jul 2006","26 Jul 2006",1,1,"Kirkuk"
"d0509","26 Jul 2006","26 Jul 2006",2,2,"Diyala"
"d0510","26 Jul 2006","26 Jul 2006",1,1,NA
"k3533a","26 Jul 2006","26 Jul 2006",3,3,"Baghdad"
"k3533b","26 Jul 2006","26 Jul 2006",1,1,"Baghdad"
"k3533c","26 Jul 2006","26 Jul 2006",1,1,"Baghdad"
"d4748","26 Jul 2006","26 Jul 2006",1,1,"Basra"
"k3521","25 Jul 2006","25 Jul 2006",5,5,"Salah ad Din"
